Taxa and Samples	BJ1-L	BJ2-L	BJ3-L	BJ4-L	BJ5-L	BJ6-L	LC1-L	LC2-L	LC3-L	LC4-L	LC5-L	LC6-L	S1-L	S2-L	S3-L	S4-L	S5-L	S6-L	TH1-L	TH2-L	TH3-L	TH4-L	TH5-L	TH6-L	TY1-L	TY2-L	TY3-L	TY4-L	TY5-L	TY6-L	YL1-L	YL2-L	YL3-L	YL4-L	YL5-L	YL6-L	ZZ1-L	ZZ2-L	ZZ3-L	ZZ4-L	ZZ5-L	ZZ6-L
d55111b01fcc58ff766e2201cd7622a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.460612703	0	0	0	1.568063976	0	0	0	0	0	0	0	0	0	0	3.828838673	0	0	0	0
342de0c766dc6ca351f45a02fb917da3	0	0	0	0	4.525218957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33821575	2.306756005	1.758089703	0	0	0	0	0	0	0	0	0	0	0	0	0
2e3922f50bd0ec00f054ced74598348b	0	0	0	0	0	5.371268791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8262947	0	0	0	1.342386997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e96aeb1154f711b0ff7f1447b481bbd5	0	0	0	0	0	2.702204483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.332371941	0	0	1.017480304	0	0	0
de269c32dd69e485fd94a5cc8bb7f32e	0	0.840709483	1.449483268	0	0	2.950831589	0	2.459431619	0	0	0	0	0	0	0.459973272	0	0	0	0	0	0	2.743114736	0	0	0	0.235065082	0	0	0	0	0	0	0	0	2.35684725	0	0	3.387802985	3.168347747	1.373982076	0	0
13cc019efccdef3b467db8742b58f191	0	0	7.527452189	0	0	0	0	0	0	0	0	0	0	0	7.654820187	0	5.187611238	0	0	0	0	0	0	0	0	3.105891365	6.388036091	0	4.85500403	4.631631154	0	0	0	0	0	4.767449561	5.264808783	3.325798038	10.24539371	6.117893199	8.874445936	0
d8cdebbcae85529f4d64d18028f0942c	0	0	0	0	3.916181989	0	0	2.700439718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.510501357	0	0	0	0	0	0	0	0	2.968125255	0	3.163377748	0	0
9559d2b301aeb4e6d2757be12c6bc1e1	0	3.561862017	0	0	3.158581886	2.702204483	0	2.700439718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.859026372	0	0	2.00299665	2.167823479	0	0	0	1.256339753	0	2.995653296	2.895827236	2.609765355	1.883966642	0	2.105178514	1.702053103	0	0	4.919893661
ac0d7efefb56fa9367300c73cd7ea746	0	0	0	0	0	3.060729	0	2.584962501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.222392421	2.605089444	3.519025968	0	2.824888169	0	0	0	0	0	0	0
ee66af78c6181f0460b11794f2a9c923	0	0	0	0	0	0	0	0	0	0	0	0	4.847586785	0	0	0	0	8.474779309	0	0	0	0	4.220534475	0	0	0	3.216756446	0	0	2.481774564	0	0	0	0	0	0	0	0	0	0	3.622018682	0
deaaab9096ee9a6c5030375bbba11450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.389853593	0	3.861669367	3.070719822	0	0	0	0	0	0	0	0	3.021524707	0	0	0	0	0
b9cbea42167e1a6601ad952c3f400475	0	0	1.846655058	0	0	0	1.070742108	0	0	0	0	0	0	0	1.859418733	0	2.196679237	0	5.979373821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.368644594	0	3.101047233	0	0	0
b02415496c871091ffcd11c49ca2ce81	0	0	0	0	9.175156573	0	0	0	0	6.242395276	0	0	9.167486607	0	6.392130376	3.697779146	4.466439749	0	0	0	4.887792472	3.466007268	0	0	3.029739807	6.76276839	4.657400366	0	5.46982647	7.508909745	7.260353301	5.973020888	6.40448076	5.752808185	2.562605013	0	0	3.532071506	3.294204627	0	0	0
f44e2b2387c83d8f6a286d57a9bc8993	0	0	0	0	0	0	0	0	0	0	6.052871263	0	2.011436334	0	0	0	0	4.582683197	0	0	0	0	1.701439161	0	0	0	0	0	2.472073894	0	0	0	0	0	0	3.471293786	0	0	4.014429185	0	7.560583558	0
379e860dc547d6d75fdbe1c279fc856b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.029739807	0	0	0	2.98748596	3.17396244	0	0	0	0	0	0	0	0	0	0	0	0
0d25befc3f8eb9d8602c1d3172ee9cd8	0	0	0	0	0	0	0	3.459431619	0	0	0	0	0	4.422095467	0	0	0	0	0	0	0	2.420915908	0	0	0	0	0	2.507892427	0	0	2.233797185	2.726718078	3.604248428	0	0	0	0	0	0	0	0	0
ad1e253230d2c2bfb93359ffbd08b3a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.864734062	2.564872039	0	0	3.728272483
17fbcf4ff0b12f1b0d956b13e887200d	3.418601956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.667185143	0	0	0	2.009793316	0	0	0	0	0	0
865342ff559fcf3b62486b9596e95110	0	2.454686648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.878114502	0	0	0	2.332371941	0	0	0	0	0	0
2ec75b394afe4d19072e5a2ffa6e8c25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.821997968	2.06532309	0	0	0	0	0	0	0	0	0	2.425643932	0	0	0	0	0	0
10e9c8ee5f77e65e83a0297ba8586f6a	0	2.38357902	1.449483268	0	0	0	0	0	0	0	0	0	0	0	1.323119465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86280081	4.551950752	3.437500802	0	0	0
6cc719f8e565af2b8a44fce7e659b2f9	0	5.667569489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.963575903	4.899390873	4.811174847	4.61113859	4.178768646	0	0	0	0	0	0	0	0	0	0	0	0	0
00b04c44a4838392bd4122afe09c9897	0	0	0	0	0	0	0	0	0	0	0	0	2.920097795	3.487869367	2.729606067	0	4.179881353	0	0	0	0	0	0	2.098377686	0	1.72267489	3.521094639	2.507892427	2.29237994	2.977968923	0	0	0	0	0	1.423203206	0	2.17717704	3.939351045	0	0	0
1803f97340683074c32cb85e406131ae	4.134135992	1.753943344	3.135856536	0	0	0	0	4.169925001	0	3.587683943	0	0	4.014281308	0	5.723046653	4.24519686	4.011979764	4.999948238	4.203921063	0	0	4.094270026	0	5.10306968	6.785171469	5.900882831	5.732904272	5.906136956	6.166418424	5.644178682	1.511899039	2.40095025	0	3.534117081	0	0	4.301853094	0	2.228901449	4.858804352	0	0
ec0b3784183f027e8dc213a6d78c4752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.125068078	0	0	1.758089703	0	0	0	0	0	0	0	2.820771412	0	0	0	0	0
77572ce5518991db562c869903675a63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.616318894	2.167823479	0	2.580528972	3.42558184	0	0	0	0	0	0	0	0	0	0	0	0
4e42ce0afb23761bca11a35e174c4a87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.687319342	1.662619605	2.405781694	0	1.979490397	0	0	0	0	0	0	1.507862848	3.563716811	0	0
00836772b782620d496d060a298fc7eb	0	3.852580319	0	0	0	0	0	0	0	4.447617255	0	0	0	0	0	0	0	0	0	0	0	0	4.645241898	4.292749536	0	3.375577612	3.548275078	0	0	3.606203887	0	4.977543399	5.22013071	0	5.295735138	5.358498554	0	0	0	0	0	3.935029617
f2a64154b2b23258d8b5b4ff5a7deb51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.017069169	0	0	0	0	0	0	0	0	0	0	0	0	0.526404053	0.863545381	0	0	0
00839de1cf6f78b173b20e5c01d06ffa	0	0	0	0	0	0	2.104853495	0	0	0	0	0	0	0	3.428065283	0	3.030063897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9697e28894523d48b1c922ce44b0efd9	2.899569232	1.963503382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.245752587	0	0	0	0
c33173410cc34375791b55aadbfeb1ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.818541872	0	3.227488248	0	2.361434114	0	4.887080606
ce9e173179e378b65ff6761dfe3ca838	0	0	0	0	0	0	0	0	0	0	0	0	4.143645528	0	0	0	2.882048901	7.387804661	0	0	0	3.228850911	0	0	0	0	0	0	1.450341278	0	0	0	0	0	0	1.746108087	0	0	0	0	8.003692788	0
772c78f62faed9c9e5205fcb2862ab62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.913000107	0	4.067279821	0	0	0	0	0	2.885740488	0	0	0	0	0	0
c8959c3b557c8daf3faf5863151a1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.020330998	2.376963748	3.172145333	0	0	0	0	0	0	0	0	0	0	0	0	0
99d6314868d66db2a12dff20205b1f0f	0	0	1.449483268	0	0	0	0	0	0	0	0	0	0	0	0	2.804884553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35684725	0	0	0	0	0	0	0
d5a5a2268ac2d35b146635766a584a94	1.775372273	0	1.726018625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72402055	1.272428545	0	1.159405779	1.058631187	0	0	0	0	1.722888456	0	1.746108087	0	0	0	0	0	0
8969120678fd756dacb6f744173775fd	2.975614186	0	0	0	0	0	0	3.247927513	0	0	0	0	0	0	3.151508657	0	0	0	3.108570009	0	0	3.945360504	0	0	3.074261347	3.78042641	3.772282155	4.639978167	1.058631187	2.325562297	0	0	0	0	0	2.425643932	0	0	0	5.350364401	0	0
09da71e3d259d0e6ae9b7f2e77393cbb	0	2.38357902	0	0	0	0	0	0	5.514307947	0	3.968657054	5.412105453	0	0	0	0	0	3.34835212	0	0	0	0	0	4.166588883	0	0	0	0	0	0	0	0	0	0	0	0	0	3.585967992	0	0	0	0
09f9a1cf4049cb538b05b76c9a9d57b0	0	1.508684652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.418274966	0	0	1.058631187	0	0	0	0	0	0	0	0	0	0	0	0	0
8aed870ab19e643617d65fc44f917fb7	0	2.820444851	0	0	0	0	0	0	0	1.786378681	0	0	0	3.745103828	0	0	0	0	0	0	0	0	0	0	2.4198529	2.06532309	2.364144215	3.153057232	1.847632307	0	3.148994344	0	2.995653296	2.895827236	2.35684725	0	0	2.17717704	0	0	0	0
a77474f17d19e0b1b87ea5e97c34e36b	0	0	0	0	0	0	0	4.554588852	0	5.494755786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61340927	3.173498933	3.414684749	0	0	0	0	0	0	0	0
68ab3fdcb31c576aa10cf4b353e46646	0	0.610971293	0	0	0	0	3.121611428	0	0	0	0	0	0	0	0	4.951406876	0	0	0	0	0	0	0	0	0	0	0	1.159405779	0	0	1.728928275	0	0	0	0	0	0	0	0	0	0	0
5c3fc6278bcbdaa79c608088901f5187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52537452	0	0	0	0	0	0	0	2.249067173	0	0	2.485672987	0	0	0	2.240618404	0	0	0	0	0	0	0	0	0	0	0	0
5d74d925d2e2223cd73c9b78b5a7023e	0	0	0	0	0	0	0	0	0	0	3.478526823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.272428545	0	0	1.560381257	0	0	2.472254727	2.863609393	0	7.463529187	0	0	0	0	0	0	0
44f28e0eedc8b1252c7478a10eadb936	4.199022143	0	2.69639972	4.299507612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.613299942	2.237611573	2.641586413	3.864948273	2.72930529	3.079291397	0	0	3.228221428	3.590319219	3.146064623	0	2.973894109	2.701367889	0	0	0	0
2bae928543698f4e3eb92854aa379afd	0	0	4.21719491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.681397875	0	0	0	0	0	0	4.38164844	0	0	5.129671433	4.282844301	0	0
bb93c2fb908821d2fdb218445ef4a7ef	0	0	0	0	0	0	0	0	0	0	0	0	3.335640857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.325937511	0	0	2.24180306	0	0	0	0	0	0	0
06584720c18e0d862c401a0e99470f5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.111352109	3.654933659	4.12605646	3.386576111	0	0	0	0	0	0	0	0	0	0	0	0
30500e443d025c9fb4d1a384d58b2ffe	0	0	2.333205686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.375767132	0	0	2.349142662	2.237611573	0	2.15517652	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c2d7132375132e270a609237bd7f312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.241927639	0	0	0	0	0	0	0	0	0	0	0	2.580528972	0	0	0	0	0	0	0	2.383886536	0	0	3.639384767	9.334935544	0
46eef92d08fa624429d5a4e158dda450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914410794	0	0	1.847632307	0	0	0	0	2.705385086	0	0	0	0	0	0	0	0
b6473c562219fd4c6d544fd49ee94f63	3.840760132	0	3.227586088	0	3.737124473	0	3.346382028	3.700439718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.085940208	5.187725776	5.015517	3.77976377	0	0
31bc28ba538db5ea1009a85cefc84c0d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.859418733	0	0	0	0	0	0	0	0	0	3.200131961	2.65736445	2.739168903	3.112475842	4.844166182	3.672563168	0	3.446387271	0	0	1.979893917	0	1.63677756	0	1.702053103	0	0	0
fd586950940248214ba7e745370626f0	0	2.973562126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.551655369	0	0	0	0	0	0	0	0	0	0	3.556250188	0	0	0	0	0	0
d6fb4c88a68f6249ed8d21e75f890d66	4.967666251	3.624881449	3.227586088	3.815996715	0	3.51145751	0	0	0	0	0	0	0	0	2.556236231	0	0	0	0	0	0	0	1.859026372	0	2.551655369	1.374421044	0	1.687319342	0	0	0	2.540200374	0	0	1.567104315	2.332371941	1.963786261	2.884569104	2.461338152	2.680839467	0	4.276485517
80cbe766c9ce1875c54a5c84656bbac0	0	0	0	0	0	3.97157873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.607676808	1.798024636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5421f768790860dbb3ba9b60f4415c41	3.11664209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.504348908	0	3.355118968	0	0
6854eaa13af90007b25b3dce940c4601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.739862573	0	2.098377686	0	1.043875692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367f1ae3032f4273a3dddeeb4ebf9405	0	0	0	0	0	0	0	0	0	5.945434876	0	0	0	0	0	0	0	0	0	0	0	1.589787572	0	0	5.182740691	3.81711438	0	3.506233059	0	5.121868286	0	0	0	0	0	0	2.708843791	0	0	0	0	0
3d98b3979252875048d0ca4e57f7e325	0	0	0	0	0	0	0	0	0	0	4.689450454	0	0	0	0	0	0	0	0	0	7.34959294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.790151712	0	0	0
afa1c7dc039875659ff75a8c3f7915b4	0	0	0	0	0	0	0	0	0	0	6.214915924	0	0	0	0.808206001	2.512195519	0	4.187576503	0	0	2.193987844	0	0	0	0	0	0	0	0	0	0	0	0	0	2.300471591	0	0	0	0	0	0	0
2cd52846eecb3c0e9a7c70bce3fa3096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.017069169	1.559030729	2.916518366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2cd2e20d765928aa48692013ebff5d96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.364144215	1.310564012	0	1.587991638	0	0	0	0	0	0	0	0	0	0	0	0
908ebbcfe682b5de3be2850e9af9069b	4.485780549	4.855302894	5.082827771	4.992819246	0	0	8.430845206	5.442943496	11.10702471	8.473957968	8.005168807	10.34240507	2.59766396	0	0	0	0	0	3.922313949	0	0	0	5.821596845	5.696975133	0	0	0	0	0	2.868989271	4.621237887	3.644612663	4.543680582	4.529151124	6.634462601	6.176092199	0	6.00917225	3.839651597	3.77976377	0	0
13cc9afe4cd490f09adb9c23248edaeb	0	2.454686648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36923381	0	4.03095864	0	0	0	0	3.15801765	2.837192744	0	0	0
72d6accc664b137652c187d0f8733193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.196390499	0.772172248	0	1.687319342	0	2.240618404	0	0	0	0	0	0	0	0	0	0	0	0
f1ad5512c1247af478021b4b4fbd7f13	0	4.049192463	0	0	0	0	5.235872002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.742802534	0	0	0	0	0	0	0	3.704544116	3.818863035	0	4.278559573	4.510350643	3.514397253	2.76589278	0	2.164430016	0	0	3.99785007
9805b8661f2afda6431d5bbc7b8e6967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.822023587	0	0	0	0	0	0	0	0	3.285806891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.289877645
6b8d62dc7dd9b3e4b6b7ef0b91893ba4	0	1.753943344	2.157756559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.859026372	2.566428817	0	3.560048427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1f0a6785a926869ba8da312e829041c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.613299942	0	0	0	3.761526753	3.463560686	0	0	0	0	0	0	0	2.884569104	0	0	0	0
d8d3596065eb95df5914dc1a1b164b7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.589787572	0	0	3.731795948	4.096206565	0	2.738726508	0	3.796771998	0	0	0	0	1.468210254	0	0	0	0	0	0	0
425cfa3f7684fc63e1edbb0dd7827229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.556236231	0	0	0	0	0	0	0	0	0	0	3.742781059	0	0	3.482818656	0	0	0	0	0	0	0	0	0	0	0	0	0
4e98ba79120c289bcbb23a23b44e07bb	0	3.354385072	0	0	0	0	2.994565115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.568063976	0	0	0	0	0	0	0	0	0	0	5.802753238	2.096942148	0	0	0
5f46c977de61282ef610af34d1feaeac	0	0	0	0	0	0	3.712116927	3.754887502	0	5.931026968	0	3.219711927	0	0	0	0	3.554918875	0	0	0	0	1.419561476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6f23457a2d0015b537e6d2a21a33aec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86963355	1.457712419	0	1.931940631	0	0	0	0	0	0	0	0	0	0	0	0	0
6d8ce600bda028c0399a9e341071f852	0	0	0	0	0	8.194371089	0	0	0	0	0	0	0	0	0	0	0	0	3.433483167	0	0	0	0	0	0	0	0	0	0	0	0	2.163088488	0	0	1.567104315	0	0	0	0	0	0	0
82eb6acb0232cc67e2d64392b4ab8305	0	0	0	0	0	0	3.23836969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.108559479	4.130643992	4.121958529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71483c04fb480cf33ce0d9bb1ae4b30e	2.081004745	1.963503382	0	3.495742974	1.465773146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.810958283	0	1.72267489	1.064678058	2.376963748	0	1.443442459	2.493040011	1.225257427	0	0	0	0	0	0	0	0	0	0
71f7c69d28a3f9cfa49f820eb4d9937c	5.686070531	4.815333903	8.152853862	5.632213847	7.357513251	6.028115718	5.04066863	4.807354922	0	6.732372566	6.360583606	0	4.897357844	5.437486315	5.15167631	4.144121756	6.051211648	7.140256017	0	5.935110469	0	4.797047748	4.749582584	6.127794004	4.181794898	4.379863584	4.694369293	5.424392695	3.690696141	3.079291397	3.071660985	0	0	0	3.208672401	4.556806978	4.746521408	4.130317226	4.032603737	4.23486279	3.622018682	4.747813666
9785f797857af02cc620ef78027ab3c2	0	1.862525003	0	0	0	0	0	2.807354922	0	0	0	0	0	0	1.524856877	0	0	0	0	0	0	0	2.001082698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.017480304	0	0	0
72705fb8ec7c6d0ceab502b211bcc727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.322794318	0	0	1.272428545	1.940515567	0	2.527320337	0	0	2.074208072	0	0	0	0	1.754210975	0	0	2.064779218	0	0
5055ab574d0afd2b61aec94133690b02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.077316061	3.399968229	4.063548157	4.248789048	0	7.280636477	0	0	0	0	0	0	0	0	0	0	0	0
b4a1ae0fd88951410ec28b9a1946208a	0	0	0	0	0	0	1.678534912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.560381257	0	0	1.381596778	0	0	0	0	0	0	0	0	0	0
426ff14e3f26db40ace9bc4a6e5e7d3c	4.746750355	2.708521574	4.100721476	0	4.349312896	4.228653869	2.433508139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.327716247	0	0	0	0	0	0	3.335828526	2.751099792	0	4.069364074	1.922339908	2.803746283	0	0	0	3.085031826	3.135089893	0	0	0
dec1dfa35ae04def35156cc311a015d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.613299942	0	0	3.442178189	0	2.81124836	0	0	0	0	0	0	0	0	0	0	0	0
736c99cd036ea8d93c117aec590e0ac7	3.757043933	0	4.554854514	0	0	0	0	0	3.010569242	0	0	0	4.336398869	0	2.645523833	0	0	0	4.203921063	0	0	0	0	0	3.864472965	3.78042641	2.424065412	0	2.227138683	2.751099792	0	0	0	0	0	0	2.76589278	0	0	3.309519425	0	0
d10c8c9d4d911cccafa7ed353f893901	0	5.526164228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.481121178	3.219882838	0	0	0	0	1.91753784	0	0	0	0	3.950795445	2.587496657	8.22875728	0	3.213754538	0	0
0f62a62124d4ba16bddefb4961cbcb92	3.573457539	2.708521574	0	0	0	0	5.056658586	4.95419631	0	0	6.580465715	0	0	0	0	0	3.90097979	0	0	0	0	0	0	4.679033447	0	0	0	0	0	0	0	0	0	0	0	0	0	2.840903309	0	0	0	3.396473635
04f805a1596bd4553367ef1890075363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.358854664	2.667185143	0	0	3.177708104	4.358179163	0	0	0	0	0	0
39187ccb008c2351f7a562fbeaa67554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.833820722	0	0	0	0	0	0	0	0	2.196390499	0	0	0.799246864	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eaba8def716bd8e4d50b94dd65011642	0	0	2.157756559	0	0	0	3.828445026	4.044394119	0	0	4.624996306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.118986396	3.737312611	0	0	0	4.046182911	0	0	4.472579622	0	0	0	0	0	0	0
4d87f6bfc878b86b413febafaf8ae04f	2.081004745	0	0	0	0	0	0	0	0	0	0	0	0	4.769632765	0	0	0	0	0	0	0	0	0	3.364541783	0	0	0	0	0	0	4.508381698	0	5.107875246	0	4.420628988	0	0	0	0	2.064779218	0	0
8fbb3cf000f99bacb2c829f6f135d014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.793816066	0	0	2.36923381	0	0	2.895827236	0	0	0	1.345493625	0	0	0	0
5702c5fc80905d612247a875dde69e85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.285806891	0	0	0	0	0	0	0	0	0	0	0	0	0	3.047105899	0	0	0	3.300058915
4de25c51c2ae9e39cf0e3c1bdfbde160	0	0	0	0	0	0	5.072473261	0	0	0	0	0	0	0	0	7.930398418	0	3.768624942	0	0	0	5.621794192	0	0	0	0	0	3.442178189	0	0	3.704544116	0	0	0	0	5.785395005	0	3.085031826	0	3.262431434	0	0
80a643d02b9c75c1bae10fe571a620e8	0	0	2.489612901	0	0	0	0	0	0	2.560460375	0	0	1.595132599	0	2.809056578	0	0	0	0	0	6.180181819	0	0	0	0	0	0	0	0	0	0	0	0	0	2.902692919	2.232650432	1.86280081	0	0	0	0	0
5b95634f050258faf66de15d884c1877	0	1.213016097	0	2.914957877	0	0	0	0	0	0	5.693007575	0	0	0	0	0	3.164296213	0	0	0	0	0	0	3.704319889	0	0	0	0	0	0	0	0	0	0	0.668053889	0	0	0	0	0	2.465944926	0
153272cdfa771b5a8ff2b988286fce0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.256153187	0	0	0	0	0	3.509095286	0	0	3.315896582	0	1.856024503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34d7c8db09591d9f75fcab8b9e659ec1	2.444309114	4.339563533	1.846655058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15565087	0	2.228901449	1.690904075	0	0
ed758daea1ab8f4c655fd888276f397b	0	0	0	0	0	0	0	0	0	0	0	0	0	4.807730967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.700439718	4.433277512	0	0	0	0	0	0	0	0	0	0
0106f0cc503ae0362a2de89ca3930f7f	0	0	0	0	0	0	2.855240972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.164012658	0	0	4.108048874	0	0	0	0	0	0	0	0	0	0	0	0	0
