Feature_ID	Taxon	Confidence	ASVs
82eb6acb0232cc67e2d64392b4ab8305	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;s__Nocardioides_phosphati	0.910433021	ASV811
4c617c1b4c55a9f067fe4ef61f7227dd	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus	0.831324832	ASV812
c489db9c31d08922aac8cf67d61f15df	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.758014705	ASV813
deaaab9096ee9a6c5030375bbba11450	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium	0.888927259	ASV814
97df43bcf57352c796b26cad6165bd7a	Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus	0.999985603	ASV815
e40f901b9f76a157a8e25278b06251ef	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira	0.999144454	ASV816
d598d729298f9f16d4f45450992bf96e	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;s__bacterium_AIR-NUS-08	0.764385129	ASV817
29d7ed0881cecc68cb348fead963053e	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium	0.999826419	ASV818
d6ba293ffeb9b9406e31fd1f551d4ad8	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.860749612	ASV819
3e5b282b47623ed118f9e45f4226db4e	Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus	0.999366688	ASV820
5601cbd99775afca40e59f2200be1af6	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured	0.994611675	ASV821
ab2c473c9164027f469e5b37fc4d3c9f	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium	0.973949487	ASV822
6646bc2dd7768ee271ceb46c2392c879	Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae	0.867695195	ASV823
692dad76618c1081b21c1d243cffaea9	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium	0.996660343	ASV824
0eb64b288bdc51c0feeee7777679f9ac	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus	0.974274098	ASV825
10775ffc05ffb334404257c27236eb9d	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas	0.987359618	ASV826
bdd5592252db9eb526889811ed70159d	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.955220646	ASV827
9af7873a889bbea58ecfda18d0d49a96	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella	0.971300297	ASV828
5ab997da8beba40d71c26a294c247d54	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured	0.914743154	ASV829
f226e457d02062f43fe6e5c4875a0234	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria	0.997242757	ASV830
33a92f8fdeceb75227ef9856c5510c68	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae	0.985845335	ASV831
5b6e92b3b4b61bc7ebb8e9b14a88db61	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.97605801	ASV832
dfad7babac08ba63fca2f098f72b871b	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium	0.979504072	ASV833
5f46c977de61282ef610af34d1feaeac	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;s__uncultured_bacterium	0.906331174	ASV834
0d372d9f1b617c28c5359fc77d3dcb7c	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.983556806	ASV835
fe945596b117cf120b585b3cf9763ca1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum	0.999615973	ASV836
6f46ba4f49a204e2ce29f6ac8e5cc8f1	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium	0.988861178	ASV837
6133139467a13ccd74f79e312467ee32	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces	0.999997887	ASV838
66399fce474e949db94fdd2e2ed70c35	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Candidatus_Regiella;s__Candidatus_Regiella	0.804664175	ASV839
6200f6005cfffb3bd9d31cd98e57c0ed	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Thermocrispum;s__Thermocrispum_municipale	0.89784549	ASV840
06584720c18e0d862c401a0e99470f5b	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	0.952608511	ASV841
b5a6905a73e144edc290dff1178f35b4	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	0.957038428	ASV842
e5d2bde8b8dabb5a7c9ab1fb8d5d3b5c	Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Laceyella	0.99983251	ASV843
c93b05f3b84c5f20f694fbff60a09678	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	0.995600158	ASV844
853ed61ed29e572a293889f199c5b0ad	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Prauserella;s__Prauserella_rugosa	0.984031321	ASV845
3577ae37c239a41a8ca99ac2a9b43440	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria;s__Oryza_sativa	0.824355263	ASV846
10cd4ac55ebf5ff841b071753cf76c4c	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Agrococcus	0.983486376	ASV847
ebd0c3a3494b1df5151d7f27a0b0fcf9	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;s__Micrococcus_terreus	0.905886416	ASV848
2e92b42ffe6649903c3ebdc28259d91e	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus	0.843812606	ASV849
da2967ba4c29f66fad2b6356ee078b0b	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum	0.999487716	ASV850
10e9c8ee5f77e65e83a0297ba8586f6a	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces	0.993669703	ASV851
2473b4887b451702c588c2357359ee5a	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;s__bacterium_8RO2	0.791639951	ASV852
d5a5490a3058956344f287e9ee1c9b5c	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Bogoriellaceae;Georgenia;s__uncultured_bacterium	0.975612324	ASV853
4737040ddaf966fde4b39ba31a133097	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured	0.978524858	ASV854
fe67fc89f5be3fec2886d38496c38cf8	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinimicrobium	0.995348513	ASV855
1689cc8f1da86ca7864e6e205f73d3a0	Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus	0.990971961	ASV856
6011bbb9612d7e69dd40dbbbb2860414	Unassigned	0.739892349	ASV857
35d4cdc07a8b84883aa2129b5772ff3d	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;s__Streptococcus_alactolyticus	0.800193462	ASV858
066c53044b88b0bc792fa50db0ca5a29	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.997849067	ASV859
0de25b8f3942a028c06eff7289eb356b	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.99914838	ASV860
b01e922bd13ef36f9aa6b18fea7f543d	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.976114817	ASV861
21a96e1c64efef5e3f560e93d8657303	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.965580272	ASV862
6a6354cac6b9008ff80c40c4ab38661d	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;uncultured;s__uncultured_bacterium	0.9144002	ASV863
8840d84baa61267194d12bc21afa35e7	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria	0.999886385	ASV864
d5a97f89689286ae2e98fc103a7b21e0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.998261968	ASV865
5c7664893f9c241397cf7529aac0dbfc	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	0.998996983	ASV866
2198496b7d8b8c1b82a445a6cb61f2e4	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;s__uncultured_bacterium	0.774589255	ASV867
a55e15a6153704a1b0a80a95a17a9f10	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella	0.994411474	ASV868
3941c376b506a45f8a5e0fe6abc346c7	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0.997040703	ASV869
9b9240e032c53bf6652f9648366c7403	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Marinobacteraceae;Marinobacter	0.999923089	ASV870
b954e22d9ef813d45e54e02bfa42bd26	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Amnibacterium	0.943965119	ASV871
48328a72761289abc846b6664d2e661b	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;s__Actinomycetospora_sp.	0.739947825	ASV872
fb92187480689b7fada3e932f3e9acc7	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	0.999985117	ASV873
d62e32e7ec5223af6750991747edc46b	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas	0.969342647	ASV874
cc4773154cb5efc7368c141099b306db	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium	0.999674691	ASV875
7c8b8db43459f36e6e9225483ff68bb4	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae	0.96416613	ASV876
c4450a52c211d30ed8144c8e722de209	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.940804461	ASV877
5e1f0cd7357cde375dd2af03985c7877	Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus	0.987366929	ASV878
6948cfe0897d345c72947a526ae50e22	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium	0.999715838	ASV879
98f84695bc4b3f7d83945bb1fd209962	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae	0.999923147	ASV880
b02b001926e50cf797671f2c769154a2	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter	0.881379074	ASV881
156fbbb9b24b32c9194c6ee1781672ac	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia	0.76606659	ASV882
f15e983c22aa602636548e5e7105e092	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.987690981	ASV883
afa57fca37893aa4b7b8e74bc9366606	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium	0.999595769	ASV884
f11178fc088dd8af27fb8a95dcc2848a	Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium	0.999889434	ASV885
b251ca8945ed83d4da7bb8ef6d717fa3	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Methyloversatilis	0.98591924	ASV886
804e5d977a617c7722feaae43479a725	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae	0.928368546	ASV887
23ba45dc869db81f42af0a3de8211674	Bacteria;Cyanobacteria;Sericytochromatia;Sericytochromatia;Sericytochromatia;Sericytochromatia	0.999255252	ASV888
1829f5d2729aeb17f130b6861358f94a	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;s__uncultured_bacterium	0.926238044	ASV889
fb7fb9ab52016dd73b6f2f6a4a95a26a	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter	0.999957167	ASV890
26b0de93031395ccfc39f5f319d0c013	Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus	0.999912769	ASV891
516bd2b3aa6b482ff4ea3b05c1a2e26c	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus	0.999294106	ASV892
41eb49a6dab471e04c4de6de2137d074	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Rheinheimera	0.999754988	ASV893
fca7342c6f7d9f5cf533a91d9ea8f6e6	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas	0.968800932	ASV894
81bfd468a6e97c1eca751253394c538f	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum	0.991530411	ASV895
6d5fd18516eb60ac24efdd9dcd2e11a6	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;uncultured;s__uncultured_bacterium	0.759277531	ASV896
7220604d56b284601102edf5206c1672	Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter	0.966404549	ASV897
3d98b3979252875048d0ca4e57f7e325	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales	0.999901872	ASV898
88abb249535c9dece4bb827cf1027cc6	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0.957732323	ASV899
4a4a4dbafb34b00617f73b0bc4373102	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus	0.975213427	ASV900
65e8927ae659f8a973d7c4be492b46dc	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis	0.999754554	ASV901
b0e6b7883b943f520e7501b23600d3d4	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Microlunatus	0.962623718	ASV902
c92c90acdbba457f3540cc490e01f66e	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0.927580029	ASV903
cfb20039ba63c63e42486a2cbfbb31a4	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	0.999375214	ASV904
7052c4fc411f57760d125fce5d7bac3f	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	0.994795277	ASV905
7623ce4dbdb77b2e2a09b24058f2cfdf	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;uncultured;uncultured;s__uncultured_bacterium	0.822349872	ASV906
ed758daea1ab8f4c655fd888276f397b	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.958298553	ASV907
480afefdd23b241c10fdad06a96d47b4	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Friedmanniella	0.927523379	ASV908
fe1c3883e1ed8e7e258382c19568b892	Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108	0.99999823	ASV909
a34b36d6f78841108f42e7e8b81b5a68	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.798304171	ASV910
eb474c3bd7c4f7c5f607e0be750c4f3c	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces	0.997911472	ASV911
ea501a85153825ab8854faa4a3d985c0	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus	0.999801482	ASV912
ea7fd439bf3b051678ed30e67ef754d2	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.988281807	ASV913
8575e9c081394d2a43fb4797d3a71d7e	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.992454662	ASV914
c2a711ae2b3da305979ed530fa1d0814	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Solobacterium	0.989305511	ASV915
1e7276688e062307dee6483492f26599	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.999999681	ASV916
192b6e6ddf4f000c208639fa308e7c0f	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.999818674	ASV917
e09b2d7506df2a62dd75bc5d8ab571bf	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum	0.892644036	ASV918
5923eee6037237c3c03e8c3f4f1e6511	Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoactinomyces	0.997623047	ASV919
90f1fa8e7b7187237d370a1537ff5c29	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.998574748	ASV920
8fd23f9145bade18197b6274e5ef0c4d	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	0.973955873	ASV921
da618703ffb358118fdcf4bdee0020fa	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Cystobacter	0.843556862	ASV922
880d669d83afd709734f4f2eefcada45	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;Sporichthya;s__Sporichthya_polymorpha	0.861885492	ASV923
12d21403493364bca3a385d393e24497	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas	0.992776623	ASV924
79a84d2cc183a43de38c31dd9c350d55	Unassigned	0.901565284	ASV925
7631dfb76045a4e593ffff5ba9ca6e35	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__Bacteroides_coprocola	0.993083811	ASV926
296cb3317a5c3e503e833e04d00f1956	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter	0.774583486	ASV927
b641b597e7d9da15ae5a89ecf948dcf6	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium	0.999719499	ASV928
8c7b1ffb314ffb0aa50e6def3ff6dbe9	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter	0.970289401	ASV929
fd9e9c0ec9315ff096d84a1f3bb292bb	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.975700965	ASV930
fe59cce657bf0c2988276fbeb27c1ff2	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.999698323	ASV931
b60fa507cf0c0248e7fe2a1621dd338c	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;s__uncultured_bacterium	0.741899691	ASV932
2457d3a95c5d465e4a5c8247fa7b6976	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium	0.99147064	ASV933
b1654fcd0432a2fa1639365135a0590b	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14	0.994984755	ASV934
49e6e919e70fd1e604805e2e297fb0c4	Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella	0.999768855	ASV935
a728916d4d1bd09dbc80ec3f6eb867d1	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;s__uncultured_bacterium	0.952296547	ASV936
835bf009249ec265559033e3c0fd8bcf	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.99654859	ASV937
01dfb4b463736e62d4304483fcb98e1a	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;s__uncultured_bacterium	0.807090216	ASV938
6e422efcf808e30b7e26d2da96a57aab	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast;Chloroplast;s__Narenga_porphyrocoma	0.871814355	ASV939
4676f0bffdb7f78c009cdcb1563dd6ce	Bacteria;Actinobacteriota;Thermoleophilia;uncultured;uncultured;uncultured;s__uncultured_bacterium	0.999584699	ASV940
e1d09e0a98ad69bb680e0ff9bdf81dd9	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae	0.997773237	ASV941
2e40f40b88e55f59d5148d13ac874606	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;s__uncultured_bacterium	0.756124223	ASV942
2097b45d87699238f8dcb661b2567915	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus	0.852548752	ASV943
1da0b977cf7cdf12beabe22a2bcbafc0	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio	0.990319408	ASV944
e8aba679f7b36f73ed61ce1d28d5e549	Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Quadrisphaera	0.992457883	ASV945
5548b71ae16264823b73f36fb4ff5d2d	Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108	0.99999864	ASV946
41a97798e279f85d30881d7725b445f7	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter	0.999644672	ASV947
7830ad1fd4ea7d7ff699497187a7de5c	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium	0.986806805	ASV948
496f191f1ffdfae35ad27db0602dc113	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured	0.821787655	ASV949
d57599f6af84be095878efc2ade6fa31	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales	0.993793748	ASV950
80a643d02b9c75c1bae10fe571a620e8	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae	0.918380338	ASV951
a97229235933ab8cf6435a2c4d6f8530	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces	0.998484669	ASV952
3598cbe3ffa44abab61984d2865c6245	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus	0.96892898	ASV953
107d1362b5b17fa31b015b363507bfc7	Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;uncultured;uncultured	0.999509268	ASV954
eaf7979cab55e92faf4fa1753f57c8b0	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast;Chloroplast	0.999999926	ASV955
09da71e3d259d0e6ae9b7f2e77393cbb	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus	0.99729955	ASV956
d73ad1ccbba0d338bc74882399b96941	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;s__Nocardioides_albus	0.779515958	ASV957
d2819772473540ba47e3a3f604486628	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;s__Nocardioides_aquaticus	0.991550792	ASV958
bb2c285b1620571bc100dc157e0fea23	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	0.992302631	ASV959
df1bf78114f2bc67d3af6c343a794831	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus	0.980367639	ASV960
1167455b6f58ae67acd86e9b36983167	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	0.998251201	ASV961
de269c32dd69e485fd94a5cc8bb7f32e	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Cereibacter;s__Cereibacter_changlensis	0.825540617	ASV962
1af7022d8bedefefb81cb1323c3ecb2c	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium]_nodatum_group;s__Eubacterium_sulci	0.787077262	ASV963
ff4516bbc92439d39909e1b8a45b63d2	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.960390393	ASV964
12f536207ed71bd9bd113ce252a826f5	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	0.937104133	ASV965
c6c43dab7ca9e793b0785321390eaef0	Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus	0.999832003	ASV966
0cee0543a3469568213863a715066bcc	Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus	0.993196887	ASV967
d5f8f8c2f1539fed70ff0488809e8b92	Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter	0.999999947	ASV968
907ab9766ea5d16ce4caacba7deb9c6c	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured	0.982813249	ASV969
a3059db1034180c48f02162f82d07c6f	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	0.999173085	ASV970
a2a359d8a7b3645c0d2a04195044d2fe	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast;Chloroplast	0.995564784	ASV971
e59cc2074e6c006ed3114e5175208ffa	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Microlunatus	0.931365856	ASV972
8556db41ce892cf716ed4d4741a7e0d7	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Knoellia	0.923428038	ASV973
8b0c1384480671c8b8363667fb29ceeb	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae	0.999849148	ASV974
0fcaf618470e1ff7e2e1d09bbbaf9267	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter	0.91766017	ASV975
da7c1c3fecb675780c8387e1295cad26	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.908662277	ASV976
d3d300ef648f2428ef4632128b4c6eb8	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.995744702	ASV977
